tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(0., device='cuda:0'),0.996032,1.000000 
tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(0., device='cuda:0'),0.996032,1.000000 
tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(1., device='cuda:0'),tensor(0., device='cuda:0'),0.996032,1.000000 
