-1.979522639885544777e-03,1.406797557137906551e-03,5.812116432934999466e-03,1.225171796977519989e-02,2.178817428648471832e-02,3.547193855047225952e-02,5.427924171090126038e-02,7.905056327581405640e-02,1.104327291250228882e-01,1.488284170627593994e-01,1.943550407886505127e-01,2.468165904283523560e-01,3.056893646717071533e-01,3.701235055923461914e-01,4.389598965644836426e-01,5.107634663581848145e-01,5.838698744773864746e-01,6.564449071884155273e-01,7.265541553497314453e-01,7.922387719154357910e-01,8.515945076942443848e-01,9.028496146202087402e-01,9.444403648376464844e-01,9.750753641128540039e-01,9.937922358512878418e-01,1.000000000000000000e+00,9.937922358512878418e-01,9.750753641128540039e-01,9.444403648376464844e-01,9.028496146202087402e-01,8.515945076942443848e-01,7.922387719154357910e-01,7.265541553497314453e-01,6.564449071884155273e-01,5.838698744773864746e-01,5.107634663581848145e-01,4.389598965644836426e-01,3.701235055923461914e-01,3.056893646717071533e-01,2.468165904283523560e-01,1.943550407886505127e-01,1.488284170627593994e-01,1.104327291250228882e-01,7.905056327581405640e-02,5.427924171090126038e-02,3.547193855047225952e-02,2.178817428648471832e-02,1.225171796977519989e-02,5.812116432934999466e-03,1.406797557137906551e-03,-1.979522639885544777e-03
-1.782632200047373772e-03,1.614170032553374767e-03,6.045970134437084198e-03,1.252683904021978378e-02,2.211698330938816071e-02,3.586356714367866516e-02,5.473873764276504517e-02,7.957844436168670654e-02,1.110248491168022156e-01,1.494760960340499878e-01,1.950455456972122192e-01,2.475338280200958252e-01,3.064150214195251465e-01,3.708380460739135742e-01,4.396438002586364746e-01,5.113985538482666016e-01,5.844404101371765137e-01,6.569387912750244141e-01,7.269635200500488281e-01,7.925608158111572266e-01,8.518313169479370117e-01,9.030082225799560547e-01,9.445327520370483398e-01,9.751173853874206543e-01,9.938029050827026367e-01,1.000000000000000000e+00,9.938029050827026367e-01,9.751173853874206543e-01,9.445327520370483398e-01,9.030082225799560547e-01,8.518313169479370117e-01,7.925608158111572266e-01,7.269635200500488281e-01,6.569387912750244141e-01,5.844404101371765137e-01,5.113985538482666016e-01,4.396438002586364746e-01,3.708380460739135742e-01,3.064150214195251465e-01,2.475338280200958252e-01,1.950455456972122192e-01,1.494760960340499878e-01,1.110248491168022156e-01,7.957844436168670654e-02,5.473873764276504517e-02,3.586356714367866516e-02,2.211698330938816071e-02,1.252683904021978378e-02,6.045970134437084198e-03,1.614170032553374767e-03,-1.782632200047373772e-03
-1.643392490223050117e-03,1.762224826961755753e-03,6.214306689798831940e-03,1.272629853338003159e-02,2.235688455402851105e-02,3.615086898207664490e-02,5.507747828960418701e-02,7.996930181980133057e-02,1.114649772644042969e-01,1.499591320753097534e-01,1.955620944499969482e-01,2.480718493461608887e-01,3.069607019424438477e-01,3.713764846324920654e-01,4.401601850986480713e-01,5.118789076805114746e-01,5.848726034164428711e-01,6.573133468627929688e-01,7.272744178771972656e-01,7.928054928779602051e-01,8.520112037658691406e-01,9.031289219856262207e-01,9.446032047271728516e-01,9.751496911048889160e-01,9.938110113143920898e-01,1.000000000000000000e+00,9.938110113143920898e-01,9.751496911048889160e-01,9.446032047271728516e-01,9.031289219856262207e-01,8.520112037658691406e-01,7.928054928779602051e-01,7.272744178771972656e-01,6.573133468627929688e-01,5.848726034164428711e-01,5.118789076805114746e-01,4.401601850986480713e-01,3.713764846324920654e-01,3.069607019424438477e-01,2.480718493461608887e-01,1.955620944499969482e-01,1.499591320753097534e-01,1.114649772644042969e-01,7.996930181980133057e-02,5.507747828960418701e-02,3.615086898207664490e-02,2.235688455402851105e-02,1.272629853338003159e-02,6.214306689798831940e-03,1.762224826961755753e-03,-1.643392490223050117e-03
-2.883228240534663200e-03,4.496144538279622793e-04,4.727356601506471634e-03,1.096996758133172989e-02,2.025029622018337250e-02,3.363396227359771729e-02,5.211610347032546997e-02,7.655861973762512207e-02,1.076306551694869995e-01,1.457566767930984497e-01,1.910737454891204834e-01,2.434019297361373901e-01,3.022292256355285645e-01,3.667115569114685059e-01,4.356900453567504883e-01,5.077235102653503418e-01,5.811358094215393066e-01,6.540762186050415039e-01,7.245891690254211426e-01,7.906926274299621582e-01,8.504573106765747070e-01,9.020869731903076172e-01,9.439955353736877441e-01,9.748725891113281250e-01,9.937407374382019043e-01,1.000000000000000000e+00,9.937407374382019043e-01,9.748725891113281250e-01,9.439955353736877441e-01,9.020869731903076172e-01,8.504573106765747070e-01,7.906926274299621582e-01,7.245891690254211426e-01,6.540762186050415039e-01,5.811358094215393066e-01,5.077235102653503418e-01,4.356900453567504883e-01,3.667115569114685059e-01,3.022292256355285645e-01,2.434019297361373901e-01,1.910737454891204834e-01,1.457566767930984497e-01,1.076306551694869995e-01,7.655861973762512207e-02,5.211610347032546997e-02,3.363396227359771729e-02,2.025029622018337250e-02,1.096996758133172989e-02,4.727356601506471634e-03,4.496144538279622793e-04,-2.883228240534663200e-03
-1.735419617034494877e-03,1.664372044615447521e-03,6.103052757680416107e-03,1.259447634220123291e-02,2.219833806157112122e-02,3.596100583672523499e-02,5.485360696911811829e-02,7.971099019050598145e-02,1.111741065979003906e-01,1.496398895978927612e-01,1.952207237482070923e-01,2.477162778377532959e-01,3.066001236438751221e-01,3.710206747055053711e-01,4.398189485073089600e-01,5.115615129470825195e-01,5.845870375633239746e-01,6.570659279823303223e-01,7.270690202713012695e-01,7.926437854766845703e-01,8.518922924995422363e-01,9.030492305755615234e-01,9.445567131042480469e-01,9.751283526420593262e-01,9.938057065010070801e-01,1.000000000000000000e+00,9.938057065010070801e-01,9.751283526420593262e-01,9.445567131042480469e-01,9.030492305755615234e-01,8.518922924995422363e-01,7.926437854766845703e-01,7.270690202713012695e-01,6.570659279823303223e-01,5.845870375633239746e-01,5.115615129470825195e-01,4.398189485073089600e-01,3.710206747055053711e-01,3.066001236438751221e-01,2.477162778377532959e-01,1.952207237482070923e-01,1.496398895978927612e-01,1.111741065979003906e-01,7.971099019050598145e-02,5.485360696911811829e-02,3.596100583672523499e-02,2.219833806157112122e-02,1.259447634220123291e-02,6.103052757680416107e-03,1.664372044615447521e-03,-1.735419617034494877e-03
-2.255782485008239746e-03,1.113950856961309910e-03,5.480006337165832520e-03,1.185906678438186646e-02,2.131682820618152618e-02,3.490838035941123962e-02,5.361573398113250732e-02,7.828596234321594238e-02,1.095727607607841492e-01,1.478854566812515259e-01,1.933475732803344727e-01,2.457679808139801025e-01,3.046266436576843262e-01,3.690754771232604980e-01,4.379554390907287598e-01,5.098295211791992188e-01,5.830298066139221191e-01,6.557170748710632324e-01,7.259503006935119629e-01,7.917637228965759277e-01,8.512450456619262695e-01,9.026153087615966797e-01,9.443036317825317383e-01,9.750130176544189453e-01,9.937763214111328125e-01,1.000000000000000000e+00,9.937763214111328125e-01,9.750130176544189453e-01,9.443036317825317383e-01,9.026153087615966797e-01,8.512450456619262695e-01,7.917637228965759277e-01,7.259503006935119629e-01,6.557170748710632324e-01,5.830298066139221191e-01,5.098295211791992188e-01,4.379554390907287598e-01,3.690754771232604980e-01,3.046266436576843262e-01,2.457679808139801025e-01,1.933475732803344727e-01,1.478854566812515259e-01,1.095727607607841492e-01,7.828596234321594238e-02,5.361573398113250732e-02,3.490838035941123962e-02,2.131682820618152618e-02,1.185906678438186646e-02,5.480006337165832520e-03,1.113950856961309910e-03,-2.255782485008239746e-03
-1.729749725200235844e-03,1.670502824708819389e-03,6.110122893005609512e-03,1.260295789688825607e-02,2.220864407718181610e-02,3.597345948219299316e-02,5.486841127276420593e-02,7.972819358110427856e-02,1.111935898661613464e-01,1.496613919734954834e-01,1.952438205480575562e-01,2.477404624223709106e-01,3.066247105598449707e-01,3.710450232028961182e-01,4.398423433303833008e-01,5.115833282470703125e-01,5.846067070960998535e-01,6.570829749107360840e-01,7.270832061767578125e-01,7.926550507545471191e-01,8.519005179405212402e-01,9.030547738075256348e-01,9.445599913597106934e-01,9.751298427581787109e-01,9.938063025474548340e-01,1.000000000000000000e+00,9.938063025474548340e-01,9.751298427581787109e-01,9.445599913597106934e-01,9.030547738075256348e-01,8.519005179405212402e-01,7.926550507545471191e-01,7.270832061767578125e-01,6.570829749107360840e-01,5.846067070960998535e-01,5.115833282470703125e-01,4.398423433303833008e-01,3.710450232028961182e-01,3.066247105598449707e-01,2.477404624223709106e-01,1.952438205480575562e-01,1.496613919734954834e-01,1.111935898661613464e-01,7.972819358110427856e-02,5.486841127276420593e-02,3.597345948219299316e-02,2.220864407718181610e-02,1.260295789688825607e-02,6.110122893005609512e-03,1.670502824708819389e-03,-1.729749725200235844e-03
-1.722050015814602375e-03,1.678953529335558414e-03,6.119981408119201660e-03,1.261490490287542343e-02,2.222329191863536835e-02,3.599128872156143188e-02,5.488973855972290039e-02,7.975310832262039185e-02,1.112219616770744324e-01,1.496928185224533081e-01,1.952777057886123657e-01,2.477760165929794312e-01,3.066610097885131836e-01,3.710810244083404541e-01,4.398770928382873535e-01,5.116157531738281250e-01,5.846360921859741211e-01,6.571085453033447266e-01,7.271044254302978516e-01,7.926717400550842285e-01,8.519128561019897461e-01,9.030631780624389648e-01,9.445648193359375000e-01,9.751322269439697266e-01,9.938067197799682617e-01,1.000000000000000000e+00,9.938067197799682617e-01,9.751322269439697266e-01,9.445648193359375000e-01,9.030631780624389648e-01,8.519128561019897461e-01,7.926717400550842285e-01,7.271044254302978516e-01,6.571085453033447266e-01,5.846360921859741211e-01,5.116157531738281250e-01,4.398770928382873535e-01,3.710810244083404541e-01,3.066610097885131836e-01,2.477760165929794312e-01,1.952777057886123657e-01,1.496928185224533081e-01,1.112219616770744324e-01,7.975310832262039185e-02,5.488973855972290039e-02,3.599128872156143188e-02,2.222329191863536835e-02,1.261490490287542343e-02,6.119981408119201660e-03,1.678953529335558414e-03,-1.722050015814602375e-03
-1.766789006069302559e-03,1.631926395930349827e-03,6.067043170332908630e-03,1.255271397531032562e-02,2.214905433356761932e-02,3.590297698974609375e-02,5.478623509407043457e-02,7.963430136442184448e-02,1.110888123512268066e-01,1.495472937822341919e-01,1.951226741075515747e-01,2.476150542497634888e-01,3.064982593059539795e-01,3.709208667278289795e-01,4.397238492965698242e-01,5.114735960960388184e-01,5.845082402229309082e-01,6.569979190826416016e-01,7.270127534866333008e-01,7.925996184349060059e-01,8.518599271774291992e-01,9.030275344848632812e-01,9.445440173149108887e-01,9.751226305961608887e-01,9.938043355941772461e-01,1.000000000000000000e+00,9.938043355941772461e-01,9.751226305961608887e-01,9.445440173149108887e-01,9.030275344848632812e-01,8.518599271774291992e-01,7.925996184349060059e-01,7.270127534866333008e-01,6.569979190826416016e-01,5.845082402229309082e-01,5.114735960960388184e-01,4.397238492965698242e-01,3.709208667278289795e-01,3.064982593059539795e-01,2.476150542497634888e-01,1.951226741075515747e-01,1.495472937822341919e-01,1.110888123512268066e-01,7.963430136442184448e-02,5.478623509407043457e-02,3.590297698974609375e-02,2.214905433356761932e-02,1.255271397531032562e-02,6.067043170332908630e-03,1.631926395930349827e-03,-1.766789006069302559e-03
-1.702757785096764565e-03,1.699127489700913429e-03,6.142603233456611633e-03,1.264136657118797302e-02,2.225475758314132690e-02,3.602861240506172180e-02,5.493337288498878479e-02,7.980304211378097534e-02,1.112778037786483765e-01,1.497537344694137573e-01,1.953424960374832153e-01,2.478431761264801025e-01,3.067288100719451904e-01,3.711476922035217285e-01,4.399407804012298584e-01,5.116748809814453125e-01,5.846890211105346680e-01,6.571542620658874512e-01,7.271423935890197754e-01,7.927016615867614746e-01,8.519347906112670898e-01,9.030777215957641602e-01,9.445733428001403809e-01,9.751358628273010254e-01,9.938077330589294434e-01,1.000000000000000000e+00,9.938077330589294434e-01,9.751358628273010254e-01,9.445733428001403809e-01,9.030777215957641602e-01,8.519347906112670898e-01,7.927016615867614746e-01,7.271423935890197754e-01,6.571542620658874512e-01,5.846890211105346680e-01,5.116748809814453125e-01,4.399407804012298584e-01,3.711476922035217285e-01,3.067288100719451904e-01,2.478431761264801025e-01,1.953424960374832153e-01,1.497537344694137573e-01,1.112778037786483765e-01,7.980304211378097534e-02,5.493337288498878479e-02,3.602861240506172180e-02,2.225475758314132690e-02,1.264136657118797302e-02,6.142603233456611633e-03,1.699127489700913429e-03,-1.702757785096764565e-03
